Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2015-02-09,0.48903733491897583,0.4904770443306407,0.4835182676734404,0.48663774295182066,273944000
2015-02-10,0.5027148723602295,0.5029548143311601,0.4873574420052668,0.4895170913759529,226204000
2015-02-11,0.49935561418533325,0.503914799131812,0.49599613947373244,0.503914799131812,320832000
2015-02-12,0.5351095795631409,0.5399087639996074,0.5247913273036586,0.5279108029084411,676904000
2015-02-13,0.5353493690490723,0.5360692522304572,0.5257510029116392,0.5339096026863023,310084000
2015-02-17,0.5370290875434875,0.539668678328671,0.5310301371996932,0.5343895539690801,203340000
2015-02-18,0.5307902097702026,0.5372691594011331,0.5298303844506964,0.5363092768708431,170948000
2015-02-19,0.5322298407554626,0.5384687895588942,0.5298302494626635,0.5375089644839284,169432000
2015-02-20,0.5360692739486694,0.5363092159485937,0.5279106738434703,0.5317500318961456,157752000
2015-02-23,0.5317502021789551,0.5358295035378727,0.5291106104914,0.5358295035378727,125008000
2015-02-24,0.5374107360839844,0.5374107360839844,0.5289798556667605,0.5337975180283357,149356000
2015-02-25,0.5333160161972046,0.53765194911768,0.530907183718417,0.535243059207796,123820000
2015-02-26,0.5347610712051392,0.5378925576717739,0.5304251403600746,0.5337975501610367,152864000
2015-02-27,0.5313887596130371,0.5345202463199763,0.5294616599458811,0.5333158018491196,157492000
2015-03-02,0.5443965196609497,0.5472871408782385,0.5292208731323476,0.5299435284366697,301512000
2015-03-03,0.5342792868614197,0.5429510911999113,0.5325931106610282,0.5403013939465917,160344000
2015-03-04,0.5403013825416565,0.5415057694746265,0.5301842681217949,0.5323522335184226,226840000
2015-03-05,0.5506594777107239,0.5516229989442712,0.5388561846642981,0.5403014952301592,323056000
2015-03-06,0.5431920886039734,0.550177660263529,0.5427102992962798,0.5475279626489071,257392000
2015-03-09,0.544637143611908,0.5487322076604731,0.5422283128115465,0.5434327569272555,222388000
2015-03-10,0.5540318489074707,0.557645125440584,0.5460826979657037,0.5470462192308398,527212000
2015-03-11,0.5511412620544434,0.5612583210617375,0.5496959515016643,0.5540318257289217,262120000
2015-03-12,0.546082615852356,0.5499367577644431,0.5357246345897164,0.545841749930061,406972000
2015-03-13,0.5468052625656128,0.548250572939103,0.535965492195509,0.5434329099815175,359288000
2015-03-16,0.5533089637756348,0.5566813729494535,0.5475277811550371,0.5511410561873221,236956000
2015-03-17,0.560053825378418,0.5602946912801869,0.5482505347257081,0.5521046763093551,299900000
2015-03-18,0.5509002208709717,0.5629443771834874,0.5458416924490352,0.5600538141271241,413844000
2015-03-19,0.5593309998512268,0.5612580413404751,0.548732156798259,0.5528271630361999,310756000
2015-03-20,0.5653534531593323,0.5687258643314395,0.5586087456773027,0.5639081997211062,462084000
2015-03-23,0.5470462441444397,0.555718050787761,0.5468053781749567,0.5484915548235073,426012000
2015-03-24,0.5395787954330444,0.5492141218357831,0.5371699638323598,0.5453599797884725,330480000
2015-03-25,0.5068188309669495,0.5393380963518875,0.505132596636849,0.5393380963518875,542552000
2015-03-26,0.5051323771476746,0.5073003425462751,0.4928473547510752,0.49646063041540933,311920000
2015-03-27,0.5150086879730225,0.5169357302730555,0.4998330432092677,0.508023059131021,318288000
2015-03-30,0.5171765685081482,0.5198262655923301,0.5106726725961391,0.5174174343982377,253252000
2015-03-31,0.5041688084602356,0.5162129638178234,0.5036870767045698,0.5157312320621577,357276000
2015-04-01,0.5060960650444031,0.507782241575335,0.4974242590059813,0.5060960650444031,330768000
2015-04-02,0.5073004961013794,0.5104319834813181,0.5029646214228182,0.5089866727781024,192204000
2015-04-06,0.5219942927360535,0.5236804690285699,0.4998330201525701,0.5051324149487438,515864000
2015-04-07,0.5265712141990662,0.532352399629589,0.5191037946465166,0.5219944160773211,413964000
2015-04-08,0.5304250717163086,0.5323521709861913,0.5219941918826392,0.5270527197828409,366432000
2015-04-09,0.5427103042602539,0.5443964807059886,0.5260893483123403,0.5263302142528516,379432000
2015-04-10,0.5482506155967712,0.5484914815340698,0.5412649865354204,0.5431920863270399,258728000
2015-04-13,0.5431920886039734,0.550177660263529,0.5407831994965824,0.5470461733412135,236724000
2015-04-14,0.5386151075363159,0.5431919033900702,0.5333156566829658,0.5410239383912827,220276000
2015-04-15,0.545119047164917,0.549214054641968,0.5374107640133688,0.5400605186516896,243560000
2015-04-16,0.5417466759681702,0.5465643384124499,0.5378925345265331,0.5419875418610642,155284000
2015-04-17,0.5347610712051392,0.5400605230943061,0.5301842744568163,0.5304251403600746,293636000
2015-04-20,0.532111406326294,0.5405422877635898,0.5311478277925409,0.5371699351886715,231624000
2015-04-21,0.5313887596130371,0.5386152541449568,0.5287390047495819,0.5386152541449568,230456000
2015-04-22,0.5374107360839844,0.5381333911813272,0.5263301011661483,0.5345201731256786,207420000
2015-04-23,0.5352427363395691,0.5403013216953589,0.5215124052359772,0.5275345115158494,259380000
2015-04-24,0.5306661128997803,0.5352428526414069,0.5246440053113766,0.5350019867158146,240960000
2015-04-27,0.5347610712051392,0.5441555306050433,0.5277754431310256,0.5323522398793485,248456000
2015-04-28,0.5374107360839844,0.5393378354872538,0.5287389323469359,0.5337975180283357,234484000
2015-04-29,0.5333160161972046,0.5388563366415255,0.5311480497369668,0.5335568822157544,195156000
2015-04-30,0.5347610712051392,0.5374107684341881,0.5294616193159722,0.530666063694402,218844000
2015-05-01,0.5480096936225891,0.5496958698734125,0.5366881342610916,0.5390969656809923,256968000
2015-05-04,0.544637143611908,0.5511410384608346,0.5429509677947606,0.5475277635447643,200720000
2015-05-05,0.5306661128997803,0.5434329258533649,0.5282572813506337,0.5427102706455135,292928000
2015-05-06,0.5323522686958313,0.5386152419681185,0.5253666402435824,0.5335566557083862,316484000
2015-05-07,0.5417466759681702,0.5434328520805614,0.5284980755308677,0.530184251643259,534564000
2015-05-08,0.5017600059509277,0.5260892413599176,0.4935699913277718,0.5060959365851158,1146552000
2015-05-11,0.49694231152534485,0.5020008969394049,0.4909202626071662,0.4947743463478906,544144000
2015-05-12,0.5017600059509277,0.5058550132625057,0.49308820211361776,0.49332912543622787,388800000
2015-05-13,0.5046506524085999,0.5092274491704484,0.4998329897427811,0.5053733075515796,308524000
2015-05-14,0.512840747833252,0.5154905029165042,0.5048915974456514,0.5060960420164167,293052000
2015-05-15,0.5130814909934998,0.5174173635769693,0.5099500051266936,0.5150085327125845,215824000
2015-05-18,0.512359082698822,0.5154905700734811,0.5094684612972641,0.5118772933215339,324972000
2015-05-19,0.5091647505760193,0.5147307152741295,0.5081967115613629,0.5130366758469435,253808000
2015-05-20,0.5091647505760193,0.5154567156866592,0.508680731068691,0.5094067314812207,196824000
2015-05-21,0.5055345892906189,0.5115845715905599,0.505050569935737,0.5094065710389523,239692000
2015-05-22,0.5048087239265442,0.508680706708972,0.5035987617615545,0.5067447441662195,212592000
2015-05-26,0.5016626715660095,0.5057766346683668,0.4977906893235219,0.5023886718425331,259732000
2015-05-27,0.5285243391990662,0.5309443201123737,0.5033564915431502,0.5050504724127759,432332000
2015-05-28,0.5357846021652222,0.5374785840473022,0.5275566736817103,0.5285246550861946,327656000
2015-05-29,0.5355426073074341,0.539172551904058,0.5348166068487235,0.5357845882280279,335168000
2015-06-01,0.5415922403335571,0.54691622157634,0.5355423167228881,0.5389302785606146,372660000
2015-06-02,0.5309443473815918,0.5411082908182607,0.5304603280953127,0.5382042904943841,224304000
2015-06-03,0.5251362919807434,0.5365101946522123,0.5241682536154759,0.5323962335389291,250788000
2015-06-04,0.5345744490623474,0.5362684303399029,0.5219905222040377,0.5219905222040377,323712000
2015-06-05,0.5386883616447449,0.5411083429153344,0.52731439774576,0.5328803604378064,313320000
2015-06-08,0.5263462662696838,0.5406241689925074,0.5202963436716206,0.5369942269730471,342812000
2015-06-09,0.5290085673332214,0.5328804921657802,0.5258625851340784,0.526830566342218,256888000
2015-06-10,0.5195704698562622,0.5261044132349434,0.5166664693782251,0.522716451141835,529460000
2015-06-11,0.5251362919807434,0.5287662339113929,0.5195703310164458,0.5195703310164458,283052000
2015-06-12,0.5108586549758911,0.5248945262006477,0.509648635239198,0.5217485441215456,323728000
2015-06-15,0.5098905563354492,0.5123105375544004,0.5043245937621712,0.5081965175549703,306548000
2015-06-16,0.5161824226379395,0.5169084227188713,0.5038405366558952,0.5089224795255195,256892000
2015-06-17,0.5222324132919312,0.5251364136668835,0.5147304892525043,0.5159404509441343,233544000
2015-06-18,0.5309443473815918,0.5343323092948484,0.5251364044307377,0.5265884045926761,299404000
2015-06-19,0.5292503833770752,0.5353003073164009,0.5244104211468543,0.5309443643879624,355656000
2015-06-22,0.5270726084709167,0.5331225926944639,0.5190866616061127,0.5302185910356532,514236000
2015-06-23,0.5135205984115601,0.5321544516236433,0.5094066353151454,0.5280404885272286,414064000
2015-06-24,0.5084386467933655,0.5154566108897201,0.5060186651425791,0.5127945906860154,253368000
2015-06-25,0.5123105049133301,0.5154564860672156,0.5084385236703248,0.5084385236703248,350460000
2015-06-26,0.5019045472145081,0.5086805291426798,0.49972660453840156,0.5081965098274881,421296000
2015-06-29,0.48690083622932434,0.5011787465517882,0.4861748358996297,0.4960967442439255,391724000
2015-06-30,0.48665860295295715,0.49198258400839917,0.4832706412344467,0.4898045838906871,315916000
2015-07-01,0.49367672204971313,0.5057766303946739,0.4893207781242929,0.4987587239424366,302892000
2015-07-02,0.4941607415676117,0.4973067235076635,0.49101475962755986,0.4934347412970679,145764000
2015-07-06,0.4881106913089752,0.49682263565853146,0.4844807481531887,0.4900467109960467,214776000
2015-07-07,0.47891470789909363,0.48714266091677977,0.46366882125755615,0.48520669912292436,594252000
2015-07-08,0.4755267798900604,0.47915675178559347,0.47165479832877766,0.4762527800388575,332492000
2015-07-09,0.46971890330314636,0.48520683270558457,0.46681493096441823,0.4830288318151949,357588000
2015-07-10,0.47794681787490845,0.482302790436191,0.47455882639459723,0.4757688171700393,216708000
2015-07-13,0.48109278082847595,0.48375474312117317,0.4779467991657842,0.4827867620780932,212472000
2015-07-14,0.48133471608161926,0.4823027258814812,0.4750427822005495,0.48181873540577613,249216000
2015-07-15,0.47794681787490845,0.4832707715171624,0.4735908453136259,0.48012478973132194,265732000
2015-07-16,0.48859480023384094,0.48859480023384094,0.479156853983395,0.4808508354595904,282848000
2015-07-17,0.48569080233573914,0.48738478382350164,0.4793988381258114,0.48690082208237934,220372000
2015-07-20,0.47673681378364563,0.4876267593069109,0.475526823042,0.4856907395021321,188412000
2015-07-21,0.47891470789909363,0.48569066072293804,0.4757687267114033,0.4757687267114033,149720000
2015-07-22,0.46971890330314636,0.4755268768290607,0.46391095862569015,0.4755268768290607,356472000
2015-07-23,0.4755267798900604,0.48254471401537674,0.4697188075481363,0.4706868173626831,169916000
2015-07-24,0.4699608385562897,0.47939875437390017,0.46802484768772884,0.4789147638688733,188844000
2015-07-27,0.46729883551597595,0.47262278863157575,0.46197488240037615,0.4658468351896975,192420000
2015-07-28,0.4774627983570099,0.48060875110346557,0.46366888127536426,0.4685088440833932,198308000
2015-07-29,0.4832707345485687,0.487142716273172,0.4745587900924382,0.4764947809547398,232680000
2015-07-30,0.48448070883750916,0.48932067111706495,0.4820606988492805,0.4820606988492805,190180000
2015-07-31,0.48278671503067017,0.486658667674124,0.47988274333596687,0.48641668686116224,218340000
2015-08-03,0.49101462960243225,0.491498591190028,0.4803666957671923,0.4866586291326778,397132000
2015-08-04,0.4929507076740265,0.4944027081732571,0.4873847442249177,0.4893207641228626,260100000
2015-08-05,0.4980327785015106,0.5055347051922148,0.497064739569809,0.5050506857263639,234628000
2015-08-06,0.4948866367340088,0.5004525991614681,0.4866586546476112,0.49682259857968947,655676000
2015-08-07,0.5561122894287109,0.5655501766675054,0.5294924358618185,0.5435283628477734,1405248000
2015-08-10,0.5754721760749817,0.5795861390088811,0.5488523208842474,0.5522403412682637,662304000
2015-08-11,0.5725680589675903,0.5781340212662704,0.5670020966689102,0.5670020966689102,435008000
2015-08-12,0.5740201473236084,0.5781341100549863,0.5633722403896357,0.5633722403896357,384048000
2015-08-13,0.5691800713539124,0.5759560527458972,0.5677280712201372,0.5747460334021186,276884000
2015-08-14,0.5696642398834229,0.5730522026186161,0.5653082383408204,0.5686962010760136,214652000
2015-08-17,0.566034197807312,0.5686961600935735,0.5590162342923584,0.5686961600935735,273880000
2015-08-18,0.5608821511268616,0.5681726397954862,0.5565078231618946,0.564284367584289,287084000
2015-08-19,0.5586950778961182,0.5664716235816972,0.5526196407155728,0.5601531874546221,249248000
2015-08-20,0.5385248064994812,0.5550498964079558,0.5358515858839489,0.5523767337320962,426932000
2015-08-21,0.5217564702033997,0.5436279354612689,0.5212704144662531,0.5346363388714434,382664000
2015-08-24,0.5032873153686523,0.530505167064499,0.4860331156598289,0.4925945506697868,682284000
2015-08-25,0.4928376078605652,0.5273459493600418,0.4928376078605652,0.5254017839864634,622684000
2015-08-26,0.5300189852714539,0.5305050409839447,0.5049883038409734,0.508876575721954,614976000
2015-08-27,0.5499464869499207,0.5501894859001907,0.5324492878578702,0.5356085059700366,463764000
2015-08-28,0.5523765683174133,0.5557787848750748,0.5460581330305249,0.5499464053562758,320944000
2015-08-31,0.5463013052940369,0.5535918544305012,0.5441141984927712,0.5497035808709447,219352000
2015-09-01,0.5239435434341431,0.5394966307752204,0.5200553295385217,0.530505034747212,353408000
2015-09-02,0.5397398471832275,0.5399828461647246,0.5292901377631245,0.5382817374149022,344044000
2015-09-03,0.5411979556083679,0.5504326121583948,0.5402259017451206,0.5477593916098759,262556000
2015-09-04,0.528560996055603,0.5404688132880098,0.5283179971140218,0.5319632129963873,287972000
2015-09-08,0.5511615872383118,0.5533487517986139,0.53925382649145,0.5414409331120832,238448000
2015-09-09,0.5402259826660156,0.5574801296270986,0.5390108717001907,0.5528628586001315,289392000
2015-09-10,0.5487315058708191,0.5555359995418482,0.5346365784531576,0.5370667423485943,357076000
2015-09-11,0.5504325032234192,0.554077718974097,0.5404687937629366,0.5426559579771391,301584000
2015-09-14,0.551404595375061,0.5548068124303661,0.5484883762192774,0.5531057039027136,192460000
2015-09-15,0.5574799180030823,0.5603961368622973,0.549946429869654,0.5516475382243102,327976000
2015-09-16,0.561368465423584,0.5645276847550259,0.5523768634570517,0.5565081369043943,173508000
2015-09-17,0.5664716958999634,0.5761923502780871,0.5652565851328627,0.5710889661718029,268712000
2015-09-18,0.5659856200218201,0.5708459470392774,0.5552929121713477,0.5586951294956342,326412000
2015-09-21,0.5718181133270264,0.5730332242902278,0.5637985663768723,0.5667147863368118,281840000
2015-09-22,0.5562648177146912,0.5633123073933985,0.5533485991056666,0.5594240352279168,228356000
2015-09-23,0.558938205242157,0.5623404230337831,0.5545639335014487,0.5567510404019647,161632000
2015-09-24,0.5696308612823486,0.5754632417777634,0.5467872792708379,0.5555358789837925,382440000
2015-09-25,0.5737622380256653,0.5849410031487539,0.568172855464121,0.5766783998362478,369692000
2015-09-28,0.5662285685539246,0.5774073312862605,0.5625833525853637,0.5737621153176997,395584000
2015-09-29,0.5761924386024475,0.5771644926013317,0.5642846177819987,0.5723041646672317,380736000
2015-09-30,0.599035918712616,0.599764973636343,0.5781364987382426,0.5815387164225186,556380000
2015-10-01,0.5873709321022034,0.6007367987540075,0.570359734280476,0.5990356905597652,489296000
2015-10-02,0.6026812791824341,0.6026812791824341,0.5781365810930649,0.5842120203430031,386144000
2015-10-05,0.6177481412887573,0.6252816304765677,0.6034101597903124,0.6065693780167382,482024000
2015-10-06,0.6257675886154175,0.628440750566623,0.6087564474047645,0.6111866104348578,453216000
2015-10-07,0.6323290467262268,0.6386474824294538,0.6170190132682764,0.627225721553463,310152000
2015-10-08,0.6359742283821106,0.6376753365269607,0.6189630310543077,0.6296557935928667,460068000
2015-10-09,0.6335440874099731,0.6386474120201076,0.6216362720466733,0.6325719759169118,423248000
2015-10-12,0.6403487324714661,0.6439940069295653,0.6296560239604949,0.6342732943545247,227588000
2015-10-13,0.6415638327598572,0.6454520481985657,0.6330582311234226,0.6352453957624494,298444000
2015-10-14,0.6648935079574585,0.6753432187727793,0.6415639223683629,0.6422929194101881,612148000
2015-10-15,0.666594386100769,0.6802033111434406,0.6593038967500157,0.666108330301522,526048000
2015-10-16,0.6770442128181458,0.6833626496254767,0.6670805017220974,0.668781668349945,448396000
2015-10-19,0.6758291125297546,0.682390606350946,0.6680526238263115,0.6792313878984105,294712000
2015-10-20,0.6748570799827576,0.6780162985349978,0.6678095879862468,0.6729129722304583,264824000
2015-10-21,0.6661083102226257,0.6831195094679308,0.6648932576706224,0.6789881801480105,386280000
2015-10-22,0.6901670694351196,0.692354233960995,0.6729129260145508,0.6738849798239394,306884000
2015-10-23,0.69478440284729,0.6994017309023112,0.6857928036462326,0.696242512542525,381776000
2015-10-26,0.69162517786026,0.6969715607116688,0.6853067412012317,0.6952704520634178,247436000
2015-10-27,0.6911392211914062,0.6955134925566978,0.6877369457521003,0.6882230016547644,208268000
2015-10-28,0.696728527545929,0.696728527545929,0.6853067075631171,0.6955134168912972,217036000
2015-10-29,0.6726698875427246,0.6925972519098289,0.6714548347326059,0.6855498181438676,327168000
2015-10-30,0.6894381046295166,0.6942984901905319,0.6748571217654972,0.6799605063256768,301160000
2015-11-02,0.6974577307701111,0.698186785790665,0.6874940753886785,0.6916253485453623,190088000
2015-11-03,0.6925970911979675,0.697214418272276,0.6848206043745415,0.693326145890735,376768000
2015-11-04,0.6811755299568176,0.6957565121935593,0.6780163113448896,0.6906531857926016,442264000
2015-11-05,0.6733987927436829,0.6865217194023824,0.6714546855036976,0.6845775542227404,478800000
2015-11-06,0.7667174935340881,0.7761951508533095,0.7246756490438173,0.7399856885826819,1172272000
2015-11-09,0.7633152008056641,0.7655023656516695,0.7526224335183106,0.759183928056327,492568000
2015-11-10,0.748734176158905,0.7574827771177264,0.732695084057678,0.7533514466579906,552260000
2015-11-11,0.7414435744285583,0.7545664449396488,0.7387703541839551,0.7492200623901067,619896000
2015-11-12,0.7387702465057373,0.7465467912734931,0.735611028815065,0.7397423001167928,291080000
2015-11-13,0.7241894602775574,0.7426587155366708,0.7205441858463048,0.7394994970094757,292940000
2015-11-16,0.7387702465057373,0.7392563022810931,0.7278344840473093,0.7336669215929542,344280000
2015-11-17,0.7387702465057373,0.7450886818870819,0.735611028815065,0.7407144116675043,257048000
2015-11-18,0.7569438219070435,0.757919624951929,0.73376957554502,0.7418195726274309,350216000
2015-11-19,0.759139358997345,0.7667014552294972,0.7535287527090767,0.7596272605631565,254072000
2015-11-20,0.7657254338264465,0.7701163718545546,0.7601148295636374,0.7647496892067537,239744000
2015-11-23,0.7542604804039001,0.7720680419842104,0.7515771675311479,0.7720680419842104,242552000
2015-11-24,0.7603591680526733,0.7669455200424161,0.7508455226631836,0.7542606595230965,195428000
2015-11-25,0.7593831419944763,0.767921039798753,0.7566998292718388,0.7588952986774534,138300000
2015-11-27,0.7657254338264465,0.7681648244555087,0.7569436159298906,0.7608466525683221,86996000
2015-11-30,0.7737756967544556,0.7771908913458954,0.7657256990740626,0.7664575223322512,327244000
2015-12-01,0.7989014387130737,0.7996332619216131,0.7798741516104036,0.7806059748189429,409496000
2015-12-02,0.7928028702735901,0.8084149618135519,0.7910953023051311,0.8001210436354165,294240000
2015-12-03,0.7910953760147095,0.8074392922296504,0.7871923382261391,0.7991453732787367,246656000
2015-12-04,0.8232954740524292,0.8247591206868492,0.7910954807339294,0.7910954807339294,458756000
2015-12-07,0.8076832890510559,0.8230514606817618,0.8052438976518911,0.8230514606817618,333588000
2015-12-08,0.8186604976654053,0.8220756338938416,0.792559016262818,0.7976817206054724,314488000
2015-12-09,0.7979256510734558,0.8232953677003533,0.7896317320960521,0.8184165849889772,372676000
2015-12-10,0.8045119643211365,0.8089028449748829,0.797681634442378,0.8003649471663524,236596000
2015-12-11,0.792559027671814,0.8020726714391312,0.790851459533015,0.7964620654860731,227320000
2015-12-14,0.7945104837417603,0.7989014229061178,0.7849968403786608,0.7932908171914445,275892000
2015-12-15,0.8042680025100708,0.8098786079019424,0.7991452986060597,0.803536179358116,307296000
2015-12-16,0.8091468811035156,0.8118302523667772,0.7989014720754659,0.805975666453973,236356000
2015-12-17,0.7969499826431274,0.8186605852401313,0.7964621392209801,0.8103666654667941,254160000
2015-12-18,0.7840211987495422,0.799389371529186,0.7830454537488646,0.7913393734941496,395896000
2015-12-21,0.8025603294372559,0.8032921524933696,0.7854845938338171,0.792558844603141,284216000
2015-12-22,0.8032923936843872,0.8113423915590114,0.7984136106185351,0.8049999619414673,130012000
2015-12-23,0.8064635396003723,0.8096347541382408,0.8030484033779528,0.8045120498046117,122524000
2015-12-24,0.8091468811035156,0.8110984291276766,0.8028044518044303,0.8040241765894908,52448000
2015-12-28,0.8084151148796082,0.8084151148796082,0.7893878838000951,0.8006090967114646,142024000
2015-12-29,0.8215879201889038,0.8240273119027315,0.8067075900227745,0.8089030600131253,203660000
2015-12-30,0.8145135045051575,0.8279301853382088,0.8142695828302742,0.8208559333295209,180344000
2015-12-31,0.8040242195129395,0.8169530004944635,0.8040242195129395,0.8132939422632981,148528000
2016-01-04,0.789631724357605,0.7947544287064437,0.7815817271467573,0.7876802345560503,358076000
2016-01-05,0.8023165464401245,0.8157332272409726,0.7928029032264144,0.8045120159878286,490272000
2016-01-06,0.7691407203674316,0.7928028065185285,0.7601149216033047,0.7891436910520356,449344000
2016-01-07,0.738648533821106,0.7549924522678877,0.7288909089373906,0.7498696890259922,645304000
2016-01-08,0.7227923274040222,0.7488938078293302,0.7213286810295858,0.748161984642112,398472000
2016-01-11,0.7240118384361267,0.7291345996463623,0.7110830618383025,0.7235239951892124,409372000
2016-01-12,0.736208975315094,0.7469423436550173,0.7310862709890011,0.7369407985273468,469356000
2016-01-13,0.7137666344642639,0.7466984475029839,0.7130348112269875,0.7418196065345821,481672000
2016-01-14,0.6993740200996399,0.7074240153903144,0.6786391696455599,0.6991300403128846,600236000
2016-01-15,0.6613197922706604,0.6793713395646205,0.6498546557080935,0.6713213401637216,841452000
2016-01-19,0.6666863560676575,0.6940075646866203,0.6640029846513622,0.6749802757042305,457140000
2016-01-20,0.6703451871871948,0.6788830837977091,0.6452194569237899,0.6540012751587106,481180000
2016-01-21,0.6781514286994934,0.6886408172221341,0.6637590024215041,0.6776635853298728,481456000
2016-01-22,0.694007396697998,0.6986422569681742,0.6896164580758307,0.6910801042832198,257996000
2016-01-25,0.6932757496833801,0.7018136492886279,0.691812103104231,0.6937636512629908,270728000
2016-01-26,0.7001059651374817,0.703033258054514,0.6876650865594506,0.6947393390024932,227944000
2016-01-27,0.6918120980262756,0.7013257425612309,0.6786393952299883,0.6991302727086223,231700000
2016-01-28,0.684249997138977,0.6998620913934466,0.670833314563006,0.6974226998486956,276776000
2016-01-29,0.7144985198974609,0.7159621666185615,0.6874212881958555,0.6901046017447474,310504000
2016-02-01,0.7147424221038818,0.7184014803492338,0.7076681691606042,0.7137666771157668,289884000
2016-02-02,0.684493899345398,0.711083283873598,0.6796151163948849,0.7074242257405534,341908000
2016-02-03,0.6879091262817383,0.6940076348520536,0.6720531086863567,0.689860674614502,326772000
2016-02-04,0.6881529092788696,0.7037650006756081,0.6813225793080225,0.6888846742646344,348140000
2016-02-05,0.6447316408157349,0.6910801288454703,0.6427801512429686,0.6835180340514134,600428000
2016-02-08,0.6152150630950928,0.6381453286534997,0.6061892633466776,0.634974114289932,608852000
2016-02-09,0.6218013167381287,0.6476588709654009,0.6049695026951499,0.607896794932073,425372000
2016-02-10,0.6203378438949585,0.6437560138526082,0.6169227074377281,0.6257045284418068,335800000
2016-02-11,0.6171666383743286,0.6235090679810537,0.6044817791608786,0.6044817791608786,340144000
2016-02-12,0.6276560425758362,0.6288757674488433,0.6037499701339798,0.6269242192839685,340816000
2016-02-16,0.6583923101425171,0.6593681131891137,0.634730220376235,0.6366817101500759,485352000
2016-02-17,0.6747363209724426,0.6810787503228112,0.6640029521519669,0.6666863234369255,771468000
2016-02-18,0.7327938079833984,0.7557241319544563,0.7293786719110092,0.730110495092189,1068660000
2016-02-19,0.7425513863563538,0.7491377951067465,0.7232801779407434,0.7288907836587017,525628000
2016-02-22,0.7688968181610107,0.7774347163380355,0.7518210799666344,0.7532847263009441,449668000
2016-02-23,0.7708483338356018,0.7781665070421829,0.7591392218092695,0.7627983374923955,369380000
2016-02-24,0.7762151956558228,0.7774349206415057,0.7464545922894855,0.7676773533947968,336852000
2016-02-25,0.7779226303100586,0.7818256681693809,0.7640181051909612,0.7791423550859561,349616000
2016-02-26,0.7727998495101929,0.7835331589435127,0.7649937745625024,0.7815816692864265,361964000
2016-02-29,0.7677807807922363,0.7839394291156261,0.7672911601591388,0.773901505678424,323344000
2016-03-01,0.8018121123313904,0.8018121123313904,0.7685154498864618,0.7697396184986832,348700000
2016-03-02,0.8064636588096619,0.8094016162626716,0.7959360557651263,0.7974050344916311,233812000
2016-03-03,0.7993637323379517,0.8089119777959424,0.7885912600510642,0.8054843995099168,302004000
2016-03-04,0.7969155311584473,0.8062189671767639,0.7907948050207246,0.8054844777053743,175304000
2016-03-07,0.7917740345001221,0.797894760093945,0.7814912411859883,0.7925085239062435,239968000
2016-03-08,0.77732914686203,0.7883464292052249,0.7748808683826048,0.7836946825828481,274940000
2016-03-09,0.776839554309845,0.7854085001122381,0.7668015713207432,0.7841843900139956,222788000
